 time            v(voutp)        v(voutn)       
 3.33370000e-08  1.28972603e+00  1.08959900e+00 
 3.33390000e-08  1.29014152e+00  1.08920072e+00 
 3.33410000e-08  1.29054382e+00  1.08881545e+00 
 3.33430000e-08  1.29093314e+00  1.08844297e+00 
 3.33450000e-08  1.29130975e+00  1.08808295e+00 
 3.33470000e-08  1.29167402e+00  1.08773492e+00 
 3.33490000e-08  1.29202643e+00  1.08739838e+00 
 3.33510000e-08  1.29236748e+00  1.08707281e+00 
 3.33530000e-08  1.29269766e+00  1.08675775e+00 
 3.33550000e-08  1.29301736e+00  1.08645289e+00 
 3.33570000e-08  1.29332689e+00  1.08615802e+00 
 3.33590000e-08  1.29362642e+00  1.08587305e+00 
 3.33610000e-08  1.29391605e+00  1.08559796e+00 
 3.33630000e-08  1.29419580e+00  1.08533272e+00 
 3.33650000e-08  1.29446573e+00  1.08507728e+00 
 3.33670000e-08  1.29472593e+00  1.08483151e+00 
 3.33690000e-08  1.29497653e+00  1.08459520e+00 
 3.33710000e-08  1.29521774e+00  1.08436808e+00 
 3.33730000e-08  1.29544983e+00  1.08414983e+00 
 3.33750000e-08  1.29567306e+00  1.08394014e+00 
 3.33770000e-08  1.29588772e+00  1.08373869e+00 
 3.33790000e-08  1.29609410e+00  1.08354519e+00 
 3.33810000e-08  1.29629246e+00  1.08335932e+00 
 3.33830000e-08  1.29648308e+00  1.08318078e+00 
 3.33850000e-08  1.29666626e+00  1.08300926e+00 
 3.33870000e-08  1.29684231e+00  1.08284438e+00 
 3.33890000e-08  1.29701159e+00  1.08268580e+00 
 3.33910000e-08  1.29717445e+00  1.08253314e+00 
 3.33930000e-08  1.29733127e+00  1.08238605e+00 
 3.33950000e-08  1.29748237e+00  1.08224424e+00 
 3.33970000e-08  1.29762805e+00  1.08210750e+00 
 3.33985000e-08  1.29773389e+00  1.08200817e+00 
 3.34000000e-08  1.29783688e+00  1.08191157e+00 
 3.34002000e-08  1.29785037e+00  1.08189892e+00 
 3.34006000e-08  1.29787726e+00  1.08187371e+00 
 3.34014000e-08  1.29793044e+00  1.08182388e+00 
 3.34030000e-08  1.29803444e+00  1.08172651e+00 
 3.34050000e-08  1.29816003e+00  1.08160914e+00 
 3.34070000e-08  1.29828073e+00  1.08149656e+00 
 3.34090000e-08  1.29839659e+00  1.08138876e+00 
 3.34110000e-08  1.29850764e+00  1.08128567e+00 
 3.34130000e-08  1.29861396e+00  1.08118717e+00 
 3.34150000e-08  1.29871567e+00  1.08109314e+00 
 3.34170000e-08  1.29881289e+00  1.08100341e+00 
 3.34190000e-08  1.29890577e+00  1.08091783e+00 
 3.34210000e-08  1.29899446e+00  1.08083624e+00 
 3.34230000e-08  1.29907911e+00  1.08075850e+00 
 3.34250000e-08  1.29915984e+00  1.08068450e+00 
 3.34270000e-08  1.29923676e+00  1.08061415e+00 
 3.34290000e-08  1.29930998e+00  1.08054737e+00 
 3.34310000e-08  1.29937956e+00  1.08048412e+00 
 3.34330000e-08  1.29944556e+00  1.08042433e+00 
 3.34350000e-08  1.29950804e+00  1.08036799e+00 
 3.34370000e-08  1.29956705e+00  1.08031503e+00 
 3.34390000e-08  1.29962263e+00  1.08026543e+00 
 3.34410000e-08  1.29967482e+00  1.08021912e+00 
 3.34430000e-08  1.29972368e+00  1.08017605e+00 
 3.34450000e-08  1.29976928e+00  1.08013615e+00 
 3.34470000e-08  1.29981166e+00  1.08009934e+00 
 3.34490000e-08  1.29985093e+00  1.08006554e+00 
 3.34510000e-08  1.29988714e+00  1.08003467e+00 
 3.34530000e-08  1.29992039e+00  1.08000665e+00 
 3.34550000e-08  1.29995074e+00  1.07998141e+00 
 3.34570000e-08  1.29997828e+00  1.07995889e+00 
 3.34590000e-08  1.30000304e+00  1.07993905e+00 
 3.34610000e-08  1.30002509e+00  1.07992185e+00 
 3.34630000e-08  1.30004445e+00  1.07990727e+00 
 3.34650000e-08  1.30006115e+00  1.07989528e+00 
 3.34670000e-08  1.30007524e+00  1.07988584e+00 
 3.34690000e-08  1.30008673e+00  1.07987892e+00 
 3.34710000e-08  1.30009568e+00  1.07987446e+00 
 3.34730000e-08  1.30010213e+00  1.07987241e+00 
 3.34750000e-08  1.30010614e+00  1.07987270e+00 
 3.34770000e-08  1.30010778e+00  1.07987527e+00 
 3.34790000e-08  1.30010711e+00  1.07988005e+00 
 3.34810000e-08  1.30010417e+00  1.07988702e+00 
 3.34830000e-08  1.30009903e+00  1.07989611e+00 
 3.34850000e-08  1.30009171e+00  1.07990729e+00 
 3.34870000e-08  1.30008226e+00  1.07992054e+00 
 3.34890000e-08  1.30007071e+00  1.07993582e+00 
 3.34910000e-08  1.30005709e+00  1.07995311e+00 
 3.34930000e-08  1.30004143e+00  1.07997235e+00 
 3.34950000e-08  1.30002377e+00  1.07999352e+00 
 3.34970000e-08  1.30000417e+00  1.08001655e+00 
 3.34990000e-08  1.29998267e+00  1.08004140e+00 
 3.35010000e-08  1.29995931e+00  1.08006802e+00 
 3.35030000e-08  1.29993415e+00  1.08009637e+00 
 3.35050000e-08  1.29990723e+00  1.08012642e+00 
 3.35070000e-08  1.29987858e+00  1.08015812e+00 
 3.35090000e-08  1.29984823e+00  1.08019147e+00 
 3.35110000e-08  1.29981621e+00  1.08022643e+00 
 3.35130000e-08  1.29978254e+00  1.08026299e+00 
 3.35150000e-08  1.29974725e+00  1.08030112e+00 
 3.35170000e-08  1.29971036e+00  1.08034079e+00 
 3.35190000e-08  1.29967190e+00  1.08038197e+00 
 3.35210000e-08  1.29963191e+00  1.08042464e+00 
 3.35230000e-08  1.29959041e+00  1.08046875e+00 
 3.35250000e-08  1.29954744e+00  1.08051427e+00 
 3.35270000e-08  1.29950302e+00  1.08056118e+00 
 3.35290000e-08  1.29945720e+00  1.08060944e+00 
 3.35310000e-08  1.29940999e+00  1.08065903e+00 
 3.35330000e-08  1.29936144e+00  1.08070992e+00 
 3.35350000e-08  1.29931155e+00  1.08076209e+00 
 3.35370000e-08  1.29926036e+00  1.08081551e+00 
 3.35390000e-08  1.29920789e+00  1.08087015e+00 
 3.35410000e-08  1.29915416e+00  1.08092601e+00 
 3.35430000e-08  1.29909921e+00  1.08098304e+00 
 3.35450000e-08  1.29904306e+00  1.08104122e+00 
 3.35470000e-08  1.29898573e+00  1.08110053e+00 
 3.35490000e-08  1.29892725e+00  1.08116095e+00 
 3.35510000e-08  1.29886764e+00  1.08122245e+00 
 3.35530000e-08  1.29880693e+00  1.08128501e+00 
 3.35550000e-08  1.29874513e+00  1.08134861e+00 
 3.35570000e-08  1.29868227e+00  1.08141324e+00 
 3.35590000e-08  1.29861836e+00  1.08147886e+00 
 3.35610000e-08  1.29855344e+00  1.08154547e+00 
 3.35630000e-08  1.29848751e+00  1.08161304e+00 
 3.35650000e-08  1.29842060e+00  1.08168154e+00 
 3.35670000e-08  1.29835273e+00  1.08175096e+00 
 3.35690000e-08  1.29828393e+00  1.08182128e+00 
 3.35710000e-08  1.29821421e+00  1.08189247e+00 
 3.35730000e-08  1.29814360e+00  1.08196452e+00 
 3.35750000e-08  1.29807212e+00  1.08203740e+00 
 3.35770000e-08  1.29799977e+00  1.08211111e+00 
 3.35790000e-08  1.29792659e+00  1.08218562e+00 
 3.35810000e-08  1.29785259e+00  1.08226091e+00 
 3.35830000e-08  1.29777778e+00  1.08233698e+00 
 3.35850000e-08  1.29770218e+00  1.08241381e+00 
 3.35870000e-08  1.29762580e+00  1.08249137e+00 
 3.35890000e-08  1.29754868e+00  1.08256966e+00 
 3.35910000e-08  1.29747081e+00  1.08264865e+00 
 3.35930000e-08  1.29739223e+00  1.08272832e+00 
 3.35950000e-08  1.29731294e+00  1.08280867e+00 
 3.35970000e-08  1.29723297e+00  1.08288967e+00 
 3.35985000e-08  1.29717255e+00  1.08295085e+00 
 3.36000000e-08  1.29711175e+00  1.08301237e+00 
 3.36002000e-08  1.29710362e+00  1.08302061e+00 
 3.36006000e-08  1.29708733e+00  1.08303708e+00 
 3.36014000e-08  1.29705468e+00  1.08307011e+00 
 3.36030000e-08  1.29698908e+00  1.08313647e+00 
 3.36050000e-08  1.29690651e+00  1.08321994e+00 
 3.36070000e-08  1.29682334e+00  1.08330401e+00 
 3.36090000e-08  1.29673956e+00  1.08338864e+00 
 3.36110000e-08  1.29665520e+00  1.08347384e+00 
 3.36130000e-08  1.29657026e+00  1.08355957e+00 
 3.36150000e-08  1.29648477e+00  1.08364585e+00 
 3.36170000e-08  1.29639873e+00  1.08373263e+00 
 3.36190000e-08  1.29631217e+00  1.08381993e+00 
 3.36210000e-08  1.29622508e+00  1.08390772e+00 
 3.36230000e-08  1.29613749e+00  1.08399599e+00 
 3.36250000e-08  1.29604941e+00  1.08408473e+00 
 3.36270000e-08  1.29596084e+00  1.08417392e+00 
 3.36290000e-08  1.29587181e+00  1.08426357e+00 
 3.36310000e-08  1.29578232e+00  1.08435365e+00 
 3.36330000e-08  1.29569238e+00  1.08444415e+00 
 3.36350000e-08  1.29560200e+00  1.08453507e+00 
 3.36370000e-08  1.29551120e+00  1.08462640e+00 
 3.36390000e-08  1.29541999e+00  1.08471811e+00 
 3.36410000e-08  1.29532837e+00  1.08481021e+00 
 3.36430000e-08  1.29523637e+00  1.08490268e+00 
 3.36450000e-08  1.29514398e+00  1.08499552e+00 
 3.36470000e-08  1.29505122e+00  1.08508870e+00 
 3.36490000e-08  1.29495809e+00  1.08518223e+00 
 3.36510000e-08  1.29486462e+00  1.08527610e+00 
 3.36530000e-08  1.29477080e+00  1.08537028e+00 
 3.36550000e-08  1.29467665e+00  1.08546479e+00 
 3.36570000e-08  1.29458217e+00  1.08555960e+00 
 3.36590000e-08  1.29448739e+00  1.08565471e+00 
 3.36610000e-08  1.29439229e+00  1.08575011e+00 
 3.36630000e-08  1.29429690e+00  1.08584578e+00 
 3.36650000e-08  1.29420122e+00  1.08594174e+00 
 3.36670000e-08  1.29410526e+00  1.08603795e+00 
 3.36690000e-08  1.29400902e+00  1.08613443e+00 
 3.36710000e-08  1.29391253e+00  1.08623115e+00 
 3.36730000e-08  1.29381577e+00  1.08632812e+00 
 3.36750000e-08  1.29371877e+00  1.08642531e+00 
 3.36770000e-08  1.29362153e+00  1.08652274e+00 
 3.36790000e-08  1.29352406e+00  1.08662038e+00 
 3.36810000e-08  1.29342636e+00  1.08671824e+00 
 3.36830000e-08  1.29332844e+00  1.08681630e+00 
 3.36850000e-08  1.29323031e+00  1.08691455e+00 
 3.36870000e-08  1.29313198e+00  1.08701300e+00 
 3.36890000e-08  1.29303345e+00  1.08711164e+00 
 3.36910000e-08  1.29293474e+00  1.08721045e+00 
 3.36930000e-08  1.29283583e+00  1.08730943e+00 
 3.36950000e-08  1.29273676e+00  1.08740858e+00 
 3.36970000e-08  1.29263751e+00  1.08750789e+00 
 3.36990000e-08  1.29253809e+00  1.08760735e+00 
 3.37010000e-08  1.29243852e+00  1.08770696e+00 
 3.37030000e-08  1.29233880e+00  1.08780671e+00 
 3.37050000e-08  1.29223893e+00  1.08790659e+00 
 3.37070000e-08  1.29213892e+00  1.08800661e+00 
 3.37090000e-08  1.29203878e+00  1.08810674e+00 
 3.37110000e-08  1.29193851e+00  1.08820700e+00 
 3.37130000e-08  1.29183811e+00  1.08830738e+00 
 3.37150000e-08  1.29173760e+00  1.08840786e+00 
 3.37170000e-08  1.29163698e+00  1.08850844e+00 
 3.37190000e-08  1.29153624e+00  1.08860912e+00 
 3.37210000e-08  1.29143541e+00  1.08870990e+00 
 3.37230000e-08  1.29133448e+00  1.08881076e+00 
 3.37250000e-08  1.29123346e+00  1.08891171e+00 
 3.37270000e-08  1.29113235e+00  1.08901273e+00 
 3.37290000e-08  1.29103116e+00  1.08911384e+00 
 3.37310000e-08  1.29092989e+00  1.08921501e+00 
 3.37330000e-08  1.29082855e+00  1.08931624e+00 
 3.37350000e-08  1.29072713e+00  1.08941754e+00 
 3.37370000e-08  1.29062566e+00  1.08951889e+00 
 3.37390000e-08  1.29052413e+00  1.08962030e+00 
 3.37410000e-08  1.29042254e+00  1.08972175e+00 
 3.37430000e-08  1.29032090e+00  1.08982325e+00 
 3.37450000e-08  1.29021921e+00  1.08992479e+00 
 3.37470000e-08  1.29011748e+00  1.09002637e+00 
 3.37490000e-08  1.29001571e+00  1.09012798e+00 
 3.37510000e-08  1.28991390e+00  1.09022962e+00 
 3.37530000e-08  1.28981207e+00  1.09033128e+00 
 3.37550000e-08  1.28971021e+00  1.09043296e+00 
 3.37570000e-08  1.28960832e+00  1.09053467e+00 
 3.37590000e-08  1.28950641e+00  1.09063638e+00 
 3.37610000e-08  1.28940449e+00  1.09073811e+00 
 3.37630000e-08  1.28930255e+00  1.09083985e+00 
 3.37650000e-08  1.28920061e+00  1.09094159e+00 
 3.37670000e-08  1.28909865e+00  1.09104333e+00 
 3.37690000e-08  1.28899670e+00  1.09114507e+00 
 3.37710000e-08  1.28889474e+00  1.09124681e+00 
 3.37730000e-08  1.28879279e+00  1.09134853e+00 
 3.37750000e-08  1.28869085e+00  1.09145025e+00 
 3.37770000e-08  1.28858891e+00  1.09155195e+00 
 3.37790000e-08  1.28848699e+00  1.09165364e+00 
 3.37810000e-08  1.28838508e+00  1.09175530e+00 
 3.37830000e-08  1.28828319e+00  1.09185694e+00 
 3.37850000e-08  1.28818133e+00  1.09195856e+00 
 3.37870000e-08  1.28807948e+00  1.09206015e+00 
 3.37890000e-08  1.28797767e+00  1.09216171e+00 
 3.37910000e-08  1.28787588e+00  1.09226323e+00 
 3.37930000e-08  1.28777413e+00  1.09236472e+00 
 3.37950000e-08  1.28767241e+00  1.09246617e+00 
 3.37970000e-08  1.28757072e+00  1.09256758e+00 
 3.37985000e-08  1.28749449e+00  1.09264361e+00 
 3.38000000e-08  1.28741828e+00  1.09271962e+00 
 3.38002000e-08  1.28740812e+00  1.09272975e+00 
 3.38006000e-08  1.28738780e+00  1.09275001e+00 
 3.38014000e-08  1.28734717e+00  1.09279053e+00 
 3.38030000e-08  1.28726593e+00  1.09287155e+00 
 3.38050000e-08  1.28716442e+00  1.09297277e+00 
 3.38070000e-08  1.28706296e+00  1.09307394e+00 
 3.38090000e-08  1.28696155e+00  1.09317506e+00 
 3.38110000e-08  1.28686020e+00  1.09327612e+00 
 3.38130000e-08  1.28675890e+00  1.09337712e+00 
 3.38150000e-08  1.28665766e+00  1.09347806e+00 
 3.38170000e-08  1.28655648e+00  1.09357894e+00 
 3.38190000e-08  1.28645537e+00  1.09367975e+00 
 3.38210000e-08  1.28635432e+00  1.09378050e+00 
 3.38230000e-08  1.28625333e+00  1.09388118e+00 
 3.38250000e-08  1.28615241e+00  1.09398178e+00 
 3.38270000e-08  1.28605156e+00  1.09408232e+00 
 3.38290000e-08  1.28595079e+00  1.09418278e+00 
 3.38310000e-08  1.28585009e+00  1.09428316e+00 
 3.38330000e-08  1.28574946e+00  1.09438347e+00 
 3.38350000e-08  1.28564891e+00  1.09448370e+00 
 3.38370000e-08  1.28554845e+00  1.09458384e+00 
 3.38390000e-08  1.28544806e+00  1.09468391e+00 
 3.38410000e-08  1.28534775e+00  1.09478388e+00 
 3.38430000e-08  1.28524753e+00  1.09488378e+00 
 3.38450000e-08  1.28514740e+00  1.09498358e+00 
 3.38470000e-08  1.28504735e+00  1.09508330e+00 
 3.38490000e-08  1.28494739e+00  1.09518292e+00 
 3.38510000e-08  1.28484752e+00  1.09528246e+00 
 3.38530000e-08  1.28474775e+00  1.09538190e+00 
 3.38550000e-08  1.28464806e+00  1.09548125e+00 
 3.38570000e-08  1.28454848e+00  1.09558049e+00 
 3.38590000e-08  1.28444898e+00  1.09567965e+00 
 3.38610000e-08  1.28434959e+00  1.09577870e+00 
 3.38630000e-08  1.28425029e+00  1.09587765e+00 
 3.38650000e-08  1.28415110e+00  1.09597650e+00 
 3.38670000e-08  1.28405201e+00  1.09607525e+00 
 3.38690000e-08  1.28395302e+00  1.09617390e+00 
 3.38710000e-08  1.28385413e+00  1.09627244e+00 
 3.38730000e-08  1.28375535e+00  1.09637087e+00 
 3.38750000e-08  1.28365667e+00  1.09646920e+00 
 3.38770000e-08  1.28355811e+00  1.09656742e+00 
 3.38790000e-08  1.28345965e+00  1.09666552e+00 
 3.38810000e-08  1.28336130e+00  1.09676352e+00 
 3.38830000e-08  1.28326306e+00  1.09686141e+00 
 3.38850000e-08  1.28316494e+00  1.09695918e+00 
 3.38870000e-08  1.28306693e+00  1.09705684e+00 
 3.38890000e-08  1.28296903e+00  1.09715438e+00 
 3.38910000e-08  1.28287125e+00  1.09725181e+00 
 3.38930000e-08  1.28277358e+00  1.09734912e+00 
 3.38950000e-08  1.28267603e+00  1.09744632e+00 
 3.38970000e-08  1.28257860e+00  1.09754339e+00 
 3.38990000e-08  1.28248129e+00  1.09764035e+00 
 3.39010000e-08  1.28238410e+00  1.09773718e+00 
 3.39030000e-08  1.28228703e+00  1.09783389e+00 
 3.39050000e-08  1.28219008e+00  1.09793049e+00 
 3.39070000e-08  1.28209326e+00  1.09802695e+00 
 3.39090000e-08  1.28199655e+00  1.09812330e+00 
 3.39110000e-08  1.28189997e+00  1.09821952e+00 
 3.39130000e-08  1.28180352e+00  1.09831561e+00 
 3.39150000e-08  1.28170719e+00  1.09841158e+00 
 3.39170000e-08  1.28161099e+00  1.09850742e+00 
 3.39190000e-08  1.28151492e+00  1.09860314e+00 
 3.39210000e-08  1.28141898e+00  1.09869872e+00 
 3.39230000e-08  1.28132316e+00  1.09879418e+00 
 3.39250000e-08  1.28122747e+00  1.09888950e+00 
 3.39270000e-08  1.28113192e+00  1.09898470e+00 
 3.39290000e-08  1.28103649e+00  1.09907977e+00 
 3.39310000e-08  1.28094120e+00  1.09917470e+00 
 3.39330000e-08  1.28084604e+00  1.09926950e+00 
 3.39350000e-08  1.28075101e+00  1.09936417e+00 
 3.39370000e-08  1.28065612e+00  1.09945870e+00 
 3.39390000e-08  1.28056136e+00  1.09955310e+00 
 3.39410000e-08  1.28046673e+00  1.09964737e+00 
 3.39430000e-08  1.28037224e+00  1.09974150e+00 
 3.39450000e-08  1.28027789e+00  1.09983549e+00 
 3.39470000e-08  1.28018367e+00  1.09992935e+00 
 3.39490000e-08  1.28008959e+00  1.10002307e+00 
 3.39510000e-08  1.27999564e+00  1.10011666e+00 
 3.39530000e-08  1.27990184e+00  1.10021010e+00 
 3.39550000e-08  1.27980817e+00  1.10030341e+00 
 3.39570000e-08  1.27971465e+00  1.10039658e+00 
 3.39590000e-08  1.27962126e+00  1.10048961e+00 
 3.39610000e-08  1.27952801e+00  1.10058250e+00 
 3.39630000e-08  1.27943490e+00  1.10067525e+00 
 3.39650000e-08  1.27934194e+00  1.10076786e+00 
 3.39670000e-08  1.27924911e+00  1.10086032e+00 
 3.39690000e-08  1.27915643e+00  1.10095265e+00 
 3.39710000e-08  1.27906389e+00  1.10104483e+00 
 3.39730000e-08  1.27897149e+00  1.10113688e+00 
 3.39750000e-08  1.27887923e+00  1.10122878e+00 
 3.39770000e-08  1.27878712e+00  1.10132053e+00 
 3.39790000e-08  1.27869515e+00  1.10141214e+00 
 3.39810000e-08  1.27860333e+00  1.10150361e+00 
 3.39830000e-08  1.27851165e+00  1.10159494e+00 
 3.39850000e-08  1.27842012e+00  1.10168612e+00 
 3.39870000e-08  1.27832873e+00  1.10177715e+00 
 3.39890000e-08  1.27823748e+00  1.10186804e+00 
 3.39910000e-08  1.27814639e+00  1.10195879e+00 
 3.39930000e-08  1.27805543e+00  1.10204939e+00 
 3.39950000e-08  1.27796463e+00  1.10213984e+00 
 3.39970000e-08  1.27787397e+00  1.10223015e+00 
 3.39985000e-08  1.27780607e+00  1.10229778e+00 
 3.40000000e-08  1.27773826e+00  1.10236534e+00 
 3.40002000e-08  1.27772922e+00  1.10237434e+00 
 3.40006000e-08  1.27771116e+00  1.10239233e+00 
 3.40014000e-08  1.27767504e+00  1.10242831e+00 
 3.40030000e-08  1.27760288e+00  1.10250019e+00 
 3.40050000e-08  1.27751281e+00  1.10258991e+00 
 3.40070000e-08  1.27742289e+00  1.10267948e+00 
 3.40090000e-08  1.27733312e+00  1.10276890e+00 
 3.40110000e-08  1.27724350e+00  1.10285818e+00 
 3.40130000e-08  1.27715402e+00  1.10294731e+00 
 3.40150000e-08  1.27706470e+00  1.10303629e+00 
 3.40170000e-08  1.27697552e+00  1.10312512e+00 
 3.40190000e-08  1.27688649e+00  1.10321380e+00 
 3.40210000e-08  1.27679762e+00  1.10330233e+00 
 3.40230000e-08  1.27670889e+00  1.10339071e+00 
 3.40250000e-08  1.27662031e+00  1.10347894e+00 
 3.40270000e-08  1.27653189e+00  1.10356703e+00 
 3.40290000e-08  1.27644361e+00  1.10365496e+00 
 3.40310000e-08  1.27635549e+00  1.10374274e+00 
 3.40330000e-08  1.27626751e+00  1.10383038e+00 
 3.40350000e-08  1.27617969e+00  1.10391786e+00 
 3.40370000e-08  1.27609201e+00  1.10400519e+00 
 3.40390000e-08  1.27600449e+00  1.10409237e+00 
 3.40410000e-08  1.27591712e+00  1.10417941e+00 
 3.40430000e-08  1.27582991e+00  1.10426629e+00 
 3.40450000e-08  1.27574284e+00  1.10435301e+00 
 3.40470000e-08  1.27565593e+00  1.10443959e+00 
 3.40490000e-08  1.27556916e+00  1.10452602e+00 
 3.40510000e-08  1.27548255e+00  1.10461229e+00 
 3.40530000e-08  1.27539609e+00  1.10469842e+00 
 3.40550000e-08  1.27530979e+00  1.10478439e+00 
 3.40570000e-08  1.27522364e+00  1.10487021e+00 
 3.40590000e-08  1.27513763e+00  1.10495588e+00 
 3.40610000e-08  1.27505179e+00  1.10504139e+00 
 3.40630000e-08  1.27496609e+00  1.10512676e+00 
 3.40650000e-08  1.27488055e+00  1.10521197e+00 
 3.40670000e-08  1.27479516e+00  1.10529703e+00 
 3.40690000e-08  1.27470992e+00  1.10538194e+00 
 3.40710000e-08  1.27462484e+00  1.10546670e+00 
 3.40730000e-08  1.27453990e+00  1.10555130e+00 
 3.40750000e-08  1.27445513e+00  1.10563575e+00 
 3.40770000e-08  1.27437050e+00  1.10572005e+00 
 3.40790000e-08  1.27428603e+00  1.10580420e+00 
 3.40810000e-08  1.27420171e+00  1.10588819e+00 
 3.40830000e-08  1.27411755e+00  1.10597203e+00 
 3.40850000e-08  1.27403353e+00  1.10605572e+00 
 3.40870000e-08  1.27394968e+00  1.10613926e+00 
 3.40890000e-08  1.27386597e+00  1.10622264e+00 
 3.40910000e-08  1.27378242e+00  1.10630587e+00 
 3.40930000e-08  1.27369902e+00  1.10638895e+00 
 3.40950000e-08  1.27361577e+00  1.10647187e+00 
 3.40970000e-08  1.27353268e+00  1.10655465e+00 
 3.40990000e-08  1.27344975e+00  1.10663727e+00 
 3.41010000e-08  1.27336696e+00  1.10671973e+00 
 3.41030000e-08  1.27328433e+00  1.10680205e+00 
 3.41050000e-08  1.27320185e+00  1.10688421e+00 
 3.41070000e-08  1.27311953e+00  1.10696622e+00 
 3.41090000e-08  1.27303736e+00  1.10704808e+00 
 3.41110000e-08  1.27295534e+00  1.10712978e+00 
 3.41130000e-08  1.27287348e+00  1.10721133e+00 
 3.41150000e-08  1.27279177e+00  1.10729273e+00 
 3.41170000e-08  1.27271021e+00  1.10737398e+00 
 3.41190000e-08  1.27262881e+00  1.10745507e+00 
 3.41210000e-08  1.27254756e+00  1.10753601e+00 
 3.41230000e-08  1.27246646e+00  1.10761680e+00 
 3.41250000e-08  1.27238552e+00  1.10769743e+00 
 3.41270000e-08  1.27230473e+00  1.10777792e+00 
 3.41290000e-08  1.27222409e+00  1.10785825e+00 
 3.41310000e-08  1.27214361e+00  1.10793842e+00 
 3.41330000e-08  1.27206328e+00  1.10801845e+00 
 3.41350000e-08  1.27198310e+00  1.10809832e+00 
 3.41370000e-08  1.27190308e+00  1.10817804e+00 
 3.41390000e-08  1.27182321e+00  1.10825761e+00 
 3.41410000e-08  1.27174349e+00  1.10833703e+00 
 3.41430000e-08  1.27166392e+00  1.10841629e+00 
 3.41450000e-08  1.27158451e+00  1.10849541e+00 
 3.41470000e-08  1.27150525e+00  1.10857437e+00 
 3.41490000e-08  1.27142614e+00  1.10865317e+00 
 3.41510000e-08  1.27134719e+00  1.10873183e+00 
 3.41530000e-08  1.27126839e+00  1.10881034e+00 
 3.41550000e-08  1.27118974e+00  1.10888869e+00 
 3.41570000e-08  1.27111124e+00  1.10896689e+00 
 3.41590000e-08  1.27103290e+00  1.10904494e+00 
 3.41610000e-08  1.27095471e+00  1.10912284e+00 
 3.41630000e-08  1.27087667e+00  1.10920058e+00 
 3.41650000e-08  1.27079878e+00  1.10927818e+00 
 3.41670000e-08  1.27072105e+00  1.10935562e+00 
 3.41690000e-08  1.27064346e+00  1.10943292e+00 
 3.41710000e-08  1.27056603e+00  1.10951006e+00 
 3.41730000e-08  1.27048875e+00  1.10958705e+00 
 3.41750000e-08  1.27041162e+00  1.10966389e+00 
 3.41770000e-08  1.27033465e+00  1.10974058e+00 
 3.41790000e-08  1.27025782e+00  1.10981711e+00 
 3.41810000e-08  1.27018115e+00  1.10989350e+00 
 3.41830000e-08  1.27010463e+00  1.10996974e+00 
 3.41850000e-08  1.27002826e+00  1.11004583e+00 
